image_name,x_left_0,x_left_1,x_left_2,x_left_3,x_left_4,x_left_5,x_left_6,x_left_7,x_left_8,x_left_9,x_left_10,x_left_11,x_left_12,x_left_13,x_left_14,x_left_15,x_left_16,x_left_17,x_left_18,x_left_19,x_left_20,y_left_0,y_left_1,y_left_2,y_left_3,y_left_4,y_left_5,y_left_6,y_left_7,y_left_8,y_left_9,y_left_10,y_left_11,y_left_12,y_left_13,y_left_14,y_left_15,y_left_16,y_left_17,y_left_18,y_left_19,y_left_20,z_left_0,z_left_1,z_left_2,z_left_3,z_left_4,z_left_5,z_left_6,z_left_7,z_left_8,z_left_9,z_left_10,z_left_11,z_left_12,z_left_13,z_left_14,z_left_15,z_left_16,z_left_17,z_left_18,z_left_19,z_left_20
W2864.jpg,0.7400854229927063,0.8126155138015747,0.8383844494819641,0.782969057559967,0.7215843200683594,0.8420655727386475,0.8687077760696411,0.8779893517494202,0.8812982439994812,0.7820274233818054,0.7888897657394409,0.7867847681045532,0.7836706042289734,0.7304299473762512,0.7074986100196838,0.6922159790992737,0.6801340579986572,0.6885936856269836,0.695031464099884,0.7103282809257507,0.7213271856307983,0.8644317984580994,0.8492449522018433,0.775831937789917,0.7140554785728455,0.679455578327179,0.6764634847640991,0.5736813545227051,0.5124310851097107,0.4581000506877899,0.6641252040863037,0.5517851710319519,0.48089873790740967,0.42358070611953735,0.6790434718132019,0.5786656737327576,0.5126382112503052,0.4550696015357971,0.7153029441833496,0.6793784499168396,0.7155988812446594,0.7517780661582947,8.872752914612647e-07,-0.053064268082380295,-0.07068741321563721,-0.07702535390853882,-0.08570465445518494,-0.060569021850824356,-0.0861901044845581,-0.10348988324403763,-0.11613603681325912,-0.055273037403821945,-0.08108846843242645,-0.10393417626619339,-0.1159060075879097,-0.05312862619757652,-0.09809942543506622,-0.13230693340301514,-0.15098828077316284,-0.0519561693072319,-0.1038246601819992,-0.11749526113271713,-0.1196858286857605
W2910 copy 6.jpg,0.6817454695701599,0.739131510257721,0.7559674382209778,0.705410897731781,0.6431898474693298,0.7528148889541626,0.7815214395523071,0.794443666934967,0.8021227121353149,0.6959328055381775,0.6991751790046692,0.6993559002876282,0.6996150016784668,0.6469732522964478,0.6265395283699036,0.620145320892334,0.616897463798523,0.611420214176178,0.6112991571426392,0.6263829469680786,0.6391871571540833,0.5504443049430847,0.48878759145736694,0.3991580903530121,0.3405090570449829,0.3168865442276001,0.31277915835380554,0.22147196531295776,0.1662917584180832,0.11625540256500244,0.30789583921432495,0.20159253478050232,0.13867239654064178,0.08859452605247498,0.3255546987056732,0.22887590527534485,0.1620989292860031,0.10571521520614624,0.3583967983722687,0.3103554844856262,0.34617775678634644,0.3899136185646057,6.908666136951069e-07,-0.04046626016497612,-0.04862484708428383,-0.05060523375868797,-0.05337121710181236,-0.019207434728741646,-0.030819732695817947,-0.0427553653717041,-0.053053803741931915,-0.01660073921084404,-0.02920050173997879,-0.04417010769248009,-0.05324586480855942,-0.018927594646811485,-0.05010942369699478,-0.07800629734992981,-0.09501846134662628,-0.023460891097784042,-0.06105360761284828,-0.06859254091978073,-0.06947940587997437
W2936 copy 3.jpg,0.7127403616905212,0.7605787515640259,0.7729568481445312,0.7189429998397827,0.6641412973403931,0.7621235847473145,0.781332790851593,0.7887780070304871,0.7935137748718262,0.710335910320282,0.7038453221321106,0.7004241943359375,0.6977402567863464,0.6682131290435791,0.6413586735725403,0.6360398530960083,0.6317535638809204,0.635560154914856,0.6386446356773376,0.662874698638916,0.681886613368988,0.5779751539230347,0.5194075107574463,0.4407618045806885,0.3882347643375397,0.3654535412788391,0.3782570958137512,0.294542133808136,0.24528968334197998,0.20274247229099274,0.37851786613464355,0.28171873092651367,0.2240765243768692,0.1789359152317047,0.3975427746772766,0.3021128475666046,0.24253283441066742,0.19460178911685944,0.4306228756904602,0.37295374274253845,0.39477449655532837,0.4283657670021057,5.669207325809111e-07,-0.028668129816651344,-0.03574588894844055,-0.03845331817865372,-0.04173615202307701,-0.016461746767163277,-0.02573823370039463,-0.03485306724905968,-0.04289430007338524,-0.017217742279171944,-0.02804729714989662,-0.04032273218035698,-0.04802599549293518,-0.020992353558540344,-0.04751887544989586,-0.06949399411678314,-0.08278591930866241,-0.025409379974007607,-0.05580635741353035,-0.05975082144141197,-0.058817438781261444
W2885 copy 5.jpg,0.7985736727714539,0.8508235216140747,0.8651326298713684,0.8177317380905151,0.7614249587059021,0.8770696520805359,0.9072492122650146,0.9197357892990112,0.9265272617340088,0.8229550719261169,0.8246786594390869,0.8232958316802979,0.8231309652328491,0.7744995951652527,0.7544481158256531,0.743638813495636,0.7366113066673279,0.7346546053886414,0.7337285280227661,0.7448040843009949,0.7555150389671326,0.6299572587013245,0.5817948579788208,0.5057927370071411,0.45174527168273926,0.4156579375267029,0.4017278552055359,0.3120378255844116,0.25688740611076355,0.20621556043624878,0.39546021819114685,0.29106405377388,0.22923527657985687,0.1771051287651062,0.4135190546512604,0.31490880250930786,0.25295138359069824,0.19920465350151062,0.45064300298690796,0.4064480662345886,0.44329214096069336,0.4838560223579407,7.937898089949158e-07,-0.04412933439016342,-0.059934306889772415,-0.07017610967159271,-0.0822758749127388,-0.03197716921567917,-0.051053039729595184,-0.06908842921257019,-0.08375383913516998,-0.030778324231505394,-0.05003191903233528,-0.0730104073882103,-0.08799402415752411,-0.0336262583732605,-0.06978832185268402,-0.1019461378455162,-0.1222759559750557,-0.03844880685210228,-0.08176146447658539,-0.09357389807701111,-0.09685739874839783
W2943 copy 7.jpg,0.7270374894142151,0.7737746834754944,0.7833238840103149,0.7322800755500793,0.6806681752204895,0.7797282338142395,0.8008294701576233,0.8103530406951904,0.8171523809432983,0.7296593189239502,0.7245323061943054,0.7227922677993774,0.7215566039085388,0.6880853176116943,0.661899209022522,0.6560595631599426,0.6508318781852722,0.6558955311775208,0.6607905030250549,0.6831386089324951,0.6991912722587585,0.5372374653816223,0.47910183668136597,0.40397411584854126,0.35187599062919617,0.3292419910430908,0.3458462953567505,0.2657282054424286,0.21977749466896057,0.17985737323760986,0.3454941511154175,0.2522483766078949,0.1986369788646698,0.15608908236026764,0.36330413818359375,0.2709312438964844,0.2109769582748413,0.16190923750400543,0.39465391635894775,0.3366115987300873,0.3585529625415802,0.391751229763031,5.106332423565618e-07,-0.024153338745236397,-0.02842848375439644,-0.02922547236084938,-0.030575133860111237,-0.009518328122794628,-0.01562834344804287,-0.022356033325195312,-0.029157353565096855,-0.01130262203514576,-0.020779013633728027,-0.03267689421772957,-0.04041751101613045,-0.015958666801452637,-0.04134481027722359,-0.06387826055288315,-0.07779423892498016,-0.020838242024183273,-0.04815158247947693,-0.0516844280064106,-0.05146995559334755
W295.jpg,0.7244587540626526,0.7775728702545166,0.7916790246963501,0.7312514781951904,0.6750412583351135,0.7744613885879517,0.7931398749351501,0.8001699447631836,0.8028917908668518,0.7191964387893677,0.7108379006385803,0.7056236863136292,0.7011615633964539,0.6754003763198853,0.6416648626327515,0.6303085088729858,0.6205940842628479,0.6404422521591187,0.6438242197036743,0.6721119284629822,0.6941667795181274,0.5915225744247437,0.5362415313720703,0.4524903893470764,0.40113693475723267,0.3851892352104187,0.386606365442276,0.2982325851917267,0.24696385860443115,0.20201534032821655,0.3876017928123474,0.2901255488395691,0.23143266141414642,0.18684466183185577,0.4082231819629669,0.30927184224128723,0.2402428835630417,0.1852523386478424,0.4442090690135956,0.38425832986831665,0.4109818935394287,0.4501957893371582,6.707045940856915e-07,-0.026747949421405792,-0.0315779373049736,-0.03154975175857544,-0.033273372799158096,-0.01895233988761902,-0.024453451856970787,-0.03005705587565899,-0.03603029623627663,-0.02081296779215336,-0.027312500402331352,-0.0398961566388607,-0.04828749597072601,-0.02456347830593586,-0.05170080065727234,-0.08126499503850937,-0.10034649819135666,-0.027752863243222237,-0.062136322259902954,-0.07037260383367538,-0.07245182991027832
W495 copy 6.jpg,0.8242232799530029,0.8879333734512329,0.8976881504058838,0.8300013542175293,0.7634419202804565,0.8963891863822937,0.9112175703048706,0.9145241975784302,0.9123578667640686,0.8324267864227295,0.8216694593429565,0.8082600831985474,0.7979325652122498,0.7809475660324097,0.7345079183578491,0.7094505429267883,0.6892843246459961,0.7408987879753113,0.7324727773666382,0.7633203864097595,0.7899231314659119,0.9127511978149414,0.8582547903060913,0.7645280361175537,0.7058406472206116,0.6815391182899475,0.6515080332756042,0.5403192043304443,0.4755123555660248,0.417580246925354,0.6522487998008728,0.5375627875328064,0.4650803208351135,0.406533420085907,0.681840181350708,0.5697695016860962,0.4958801865577698,0.4312950670719147,0.7344664335250854,0.6742807626724243,0.7090471982955933,0.7525043487548828,7.658420599909732e-07,-0.03803398087620735,-0.043524909764528275,-0.04234933853149414,-0.04261646792292595,-0.023259367793798447,-0.03518351539969444,-0.04732890427112579,-0.05800188332796097,-0.02474301867187023,-0.033927205950021744,-0.053031712770462036,-0.06550054252147675,-0.030166665092110634,-0.06823191791772842,-0.1090170219540596,-0.13386987149715424,-0.03564302995800972,-0.0856190025806427,-0.10107274353504181,-0.10537450760602951
W529 copy 6.jpg,0.6806348562240601,0.7568700313568115,0.7858502864837646,0.7212084531784058,0.653302788734436,0.803843080997467,0.833710789680481,0.8452401757240295,0.8531248569488525,0.7324714064598083,0.7373805046081543,0.735424280166626,0.7375420928001404,0.671495795249939,0.6431732773780823,0.6260830760002136,0.6159020066261292,0.6240220665931702,0.6216373443603516,0.6337409019470215,0.6440651416778564,0.9030075669288635,0.8531032800674438,0.7524285316467285,0.6751561760902405,0.6353114247322083,0.6401681900024414,0.5189276933670044,0.4498167634010315,0.3857273757457733,0.6284646987915039,0.5031979084014893,0.42659416794776917,0.36438095569610596,0.644592821598053,0.5176610350608826,0.4387499690055847,0.36658966541290283,0.6862634420394897,0.6222395896911621,0.6758646965026855,0.7325458526611328,8.34397951621213e-07,-0.04906687140464783,-0.0560305193066597,-0.05270352587103844,-0.04997315630316734,-0.030657274648547173,-0.04431445896625519,-0.05645010620355606,-0.06641610711812973,-0.02571142464876175,-0.040698979049921036,-0.06078971549868584,-0.07073283195495605,-0.02531006932258606,-0.06943368166685104,-0.10887496173381805,-0.12934967875480652,-0.025563344359397888,-0.07917271554470062,-0.09014482796192169,-0.08829250186681747
W277 copy 3.jpg,0.36615297198295593,0.4209402799606323,0.4294452369213104,0.38857540488243103,0.3407853841781616,0.44234615564346313,0.4784834682941437,0.494986355304718,0.5037270784378052,0.3863365054130554,0.39081206917762756,0.39185723662376404,0.3927077651023865,0.3362903892993927,0.3077199459075928,0.2936401963233948,0.283766508102417,0.2969253957271576,0.29370206594467163,0.31472599506378174,0.3318004310131073,0.6824959516525269,0.6392778158187866,0.5592499375343323,0.5010232329368591,0.47288984060287476,0.45738208293914795,0.36663705110549927,0.30833688378334045,0.25854548811912537,0.450914591550827,0.34419485926628113,0.27774325013160706,0.22823914885520935,0.4719582498073578,0.3708166480064392,0.30172857642173767,0.2472934126853943,0.512480616569519,0.46522101759910583,0.49106767773628235,0.5272449254989624,8.813939302854124e-07,-0.03999106213450432,-0.049549076706171036,-0.052578266710042953,-0.05667886510491371,-0.03176300600171089,-0.04930549114942551,-0.06465750932693481,-0.07609160244464874,-0.03090941347181797,-0.044563084840774536,-0.061309996992349625,-0.07074584066867828,-0.03400937467813492,-0.06803527474403381,-0.1014309674501419,-0.12081187963485718,-0.03829800710082054,-0.0825851559638977,-0.09684939682483673,-0.10010608285665512
W2883 copy 6.jpg,0.7974467277526855,0.8539127111434937,0.8699307441711426,0.8208924531936646,0.7673453688621521,0.8780101537704468,0.9042867422103882,0.9144772291183472,0.9184680581092834,0.8231350183486938,0.8236274719238281,0.820048987865448,0.8169277310371399,0.7753015756607056,0.7547574639320374,0.7425462007522583,0.7335992455482483,0.7366279363632202,0.736367404460907,0.7471039891242981,0.7561190724372864,0.6667884588241577,0.6246192455291748,0.5513247847557068,0.4945486783981323,0.4563092589378357,0.4441916346549988,0.3477022647857666,0.2907942235469818,0.2416386902332306,0.4383949041366577,0.33343344926834106,0.26976341009140015,0.22187939286231995,0.45557501912117004,0.35695111751556396,0.2927520275115967,0.2408483773469925,0.4909983277320862,0.45025473833084106,0.4872581958770752,0.5288776755332947,7.97187453827064e-07,-0.045780181884765625,-0.06100241467356682,-0.06943316757678986,-0.07882729172706604,-0.03447825461626053,-0.05264468863606453,-0.06756407022476196,-0.07859811186790466,-0.03018893301486969,-0.04860077053308487,-0.06833113729953766,-0.07929994910955429,-0.030153270810842514,-0.06691434234380722,-0.09985197335481644,-0.1190158799290657,-0.03180140629410744,-0.0776749923825264,-0.09183277189731598,-0.09494955837726593
