image_name,x_left_0,x_left_1,x_left_2,x_left_3,x_left_4,x_left_5,x_left_6,x_left_7,x_left_8,x_left_9,x_left_10,x_left_11,x_left_12,x_left_13,x_left_14,x_left_15,x_left_16,x_left_17,x_left_18,x_left_19,x_left_20,y_left_0,y_left_1,y_left_2,y_left_3,y_left_4,y_left_5,y_left_6,y_left_7,y_left_8,y_left_9,y_left_10,y_left_11,y_left_12,y_left_13,y_left_14,y_left_15,y_left_16,y_left_17,y_left_18,y_left_19,y_left_20,z_left_0,z_left_1,z_left_2,z_left_3,z_left_4,z_left_5,z_left_6,z_left_7,z_left_8,z_left_9,z_left_10,z_left_11,z_left_12,z_left_13,z_left_14,z_left_15,z_left_16,z_left_17,z_left_18,z_left_19,z_left_20
O859 copy 5.jpg,0.7146897912025452,0.8027119040489197,0.8672881126403809,0.899736762046814,0.9112733602523804,0.7356328964233398,0.7828748822212219,0.8398460149765015,0.8807361125946045,0.7195242047309875,0.7806397080421448,0.8475316762924194,0.8956960439682007,0.7078770399093628,0.7668073177337646,0.8342978358268738,0.877697765827179,0.6965237259864807,0.7372303009033203,0.7972341775894165,0.8470157384872437,0.8626949787139893,0.8314774036407471,0.7825336456298828,0.7190034985542297,0.6518025994300842,0.7046484351158142,0.628628134727478,0.6192454695701599,0.6358774304389954,0.6821237802505493,0.5939581394195557,0.5886098146438599,0.6141579151153564,0.6618887186050415,0.5741298198699951,0.5714457631111145,0.5976723432540894,0.6479048728942871,0.5601630210876465,0.5474141240119934,0.5655326843261719,4.993569859834679e-07,-0.025896554812788963,-0.038820523768663406,-0.05320880934596062,-0.06258333474397659,0.020431431010365486,0.0015734859043732285,-0.019244147464632988,-0.028883786872029305,0.023760683834552765,-0.0010738242417573929,-0.03070911578834057,-0.04588083177804947,0.021737024188041687,0.0006296223727986217,-0.019096849486231804,-0.026222508400678635,0.016808470711112022,0.0025398803409188986,-0.005261625628918409,-0.006217415910214186
O645 copy 7.jpg,0.34878969192504883,0.4579608738422394,0.5475901961326599,0.5945514440536499,0.5954446196556091,0.3709924817085266,0.4353993237018585,0.5148770809173584,0.5676127076148987,0.344417929649353,0.41674843430519104,0.49992772936820984,0.552685022354126,0.3298978805541992,0.3959817886352539,0.47685137391090393,0.5269935131072998,0.3222598135471344,0.37417468428611755,0.4401088356971741,0.48920226097106934,0.8285561800003052,0.7785236835479736,0.7034499645233154,0.6174598932266235,0.531028687953949,0.5596502423286438,0.448263019323349,0.4532700777053833,0.48875632882118225,0.5469485521316528,0.4217976927757263,0.4293833374977112,0.47732865810394287,0.5442867279052734,0.42817139625549316,0.43230023980140686,0.4739091098308563,0.5489971041679382,0.4487922787666321,0.43583613634109497,0.45711013674736023,6.559677672157704e-07,-0.05097931623458862,-0.06610367447137833,-0.0756625086069107,-0.07776682823896408,0.00972676184028387,-0.009348884224891663,-0.03362763300538063,-0.045965686440467834,0.027945546433329582,0.006640068255364895,-0.02521384507417679,-0.04326009005308151,0.0385894700884819,0.018971621990203857,-0.0034426909405738115,-0.013553369790315628,0.04434433579444885,0.028165778145194054,0.017230147495865822,0.014130590483546257
O852 copy 4.jpg,0.6356859803199768,0.7169054746627808,0.7839362621307373,0.8159143924713135,0.8145051002502441,0.6238481998443604,0.6801260709762573,0.7449090480804443,0.7898133993148804,0.6013295650482178,0.6575575470924377,0.7313745617866516,0.7838187217712402,0.5915773510932922,0.6436735987663269,0.7166610956192017,0.7638729214668274,0.5896373987197876,0.6272015571594238,0.6846811771392822,0.7302361130714417,0.8944516181945801,0.8412486910820007,0.7821714878082275,0.7151925563812256,0.6415311694145203,0.6933245658874512,0.6053192019462585,0.5990285277366638,0.6215310096740723,0.6762462854385376,0.5653024315834045,0.5604876279830933,0.5931596159934998,0.663320004940033,0.5539607405662537,0.5518242716789246,0.5863587856292725,0.6569275856018066,0.561210036277771,0.5478125810623169,0.5686875581741333,3.5514352703103214e-07,-0.024401651695370674,-0.04207782447338104,-0.06304516643285751,-0.07936538010835648,0.018117334693670273,-0.012375902384519577,-0.044559672474861145,-0.06119540333747864,0.015352017246186733,-0.015056301839649677,-0.04792509227991104,-0.06551647186279297,0.006295551545917988,-0.02046624757349491,-0.03871699422597885,-0.044319815933704376,-0.005859042052179575,-0.02284282073378563,-0.027900174260139465,-0.026640882715582848
O208 copy 2.jpg,0.5319597721099854,0.6104461550712585,0.6616007685661316,0.6770841479301453,0.676909327507019,0.5428590178489685,0.5701491832733154,0.62002032995224,0.6554256081581116,0.5157967209815979,0.5392810106277466,0.6024656891822815,0.6473744511604309,0.4990936517715454,0.514247477054596,0.5780075192451477,0.6224440932273865,0.4888133704662323,0.5032449960708618,0.5532775521278381,0.5956413745880127,0.78668612241745,0.7354914546012878,0.662656307220459,0.5937585830688477,0.5289819240570068,0.5898348093032837,0.5074381232261658,0.491173654794693,0.4995846450328827,0.5779998302459717,0.47453418374061584,0.4621497094631195,0.48523253202438354,0.5721269249916077,0.47143587470054626,0.45868366956710815,0.4796598553657532,0.5728304982185364,0.4875074028968811,0.4675300121307373,0.47753795981407166,4.085524381025607e-07,-0.015276584774255753,-0.018117062747478485,-0.023714665323495865,-0.025264183059334755,0.03749745339155197,0.0247489120811224,0.005348187405616045,-0.004170048516243696,0.038499098271131516,0.022966675460338593,-0.002478277077898383,-0.01530416775494814,0.03425556421279907,0.021518878638744354,0.0030315376352518797,-0.00487604271620512,0.027962785214185715,0.01980898715555668,0.013228902593255043,0.01191604696214199
O372 copy 2.jpg,0.4262218475341797,0.5435975790023804,0.6329236030578613,0.6652292013168335,0.6618519425392151,0.521500825881958,0.5645204782485962,0.6172870397567749,0.6553609371185303,0.4787147045135498,0.5242329239845276,0.5817891955375671,0.6204060316085815,0.4339802861213684,0.47467896342277527,0.5370100140571594,0.5776427388191223,0.38493332266807556,0.423330694437027,0.4802064895629883,0.5253642201423645,0.7097012996673584,0.6614600419998169,0.598190188407898,0.5128354430198669,0.429853618144989,0.4691941440105438,0.3772379159927368,0.36879634857177734,0.3887249231338501,0.45191851258277893,0.337205171585083,0.33680230379104614,0.3783920109272003,0.44038981199264526,0.32444876432418823,0.3256024122238159,0.370130717754364,0.436705082654953,0.3412880003452301,0.3301326632499695,0.3570093810558319,5.066897870165121e-07,-0.025553153827786446,-0.031177181750535965,-0.04168124124407768,-0.049632083624601364,0.05127658322453499,0.02813582867383957,-0.0023692194372415543,-0.019808262586593628,0.049167752265930176,0.021471915766596794,-0.016430886462330818,-0.03796645626425743,0.03797083720564842,0.00995954405516386,-0.015764502808451653,-0.026700163260102272,0.023146698251366615,-0.00048472610069438815,-0.013563026674091816,-0.01776864193379879
O322 copy 4.jpg,0.47572061419487,0.5662235617637634,0.6275741457939148,0.6553307175636292,0.6652764678001404,0.5120264887809753,0.5589538216590881,0.6129407286643982,0.649008572101593,0.48952516913414,0.5381966233253479,0.6005667448043823,0.6414704918861389,0.47264155745506287,0.5182406902313232,0.5821244120597839,0.6218125820159912,0.461381196975708,0.4961158037185669,0.5484493970870972,0.5892072916030884,0.6868278980255127,0.6317952871322632,0.5736170411109924,0.5086720585823059,0.4423103630542755,0.47100627422332764,0.399492472410202,0.40187278389930725,0.4236546456813812,0.4560048580169678,0.36392101645469666,0.3711271286010742,0.40965771675109863,0.4465758502483368,0.3562522530555725,0.36410003900527954,0.40292835235595703,0.4450177848339081,0.3667623996734619,0.3605567216873169,0.38196679949760437,4.234136383729492e-07,-0.0036678605247288942,-0.0034681938122957945,-0.011194301769137383,-0.015815621241927147,0.06690713763237,0.05272604897618294,0.027553128078579903,0.013059987686574459,0.05707237124443054,0.040035877376794815,0.008797995746135712,-0.009222501888871193,0.04047435522079468,0.026994135230779648,0.008201594464480877,-0.0005705502699129283,0.021448282524943352,0.014618983492255211,0.010105707682669163,0.009388584643602371
O71.jpg,0.767388105392456,0.8453913927078247,0.856854259967804,0.8774232864379883,0.8600379228591919,0.5521644353866577,0.6105069518089294,0.7241525053977966,0.8073490262031555,0.5214473605155945,0.5927371382713318,0.7269355058670044,0.8209042549133301,0.5291301012039185,0.5984417796134949,0.7251010537147522,0.8100813627243042,0.5707052946090698,0.6267911791801453,0.7163696885108948,0.7858718037605286,0.9560502767562866,0.8266382813453674,0.7041415572166443,0.5988054871559143,0.5043112635612488,0.6773031949996948,0.4976150393486023,0.45746439695358276,0.47199511528015137,0.6856591701507568,0.4782193601131439,0.4434320330619812,0.4628576338291168,0.6854257583618164,0.4857947528362274,0.44909265637397766,0.47108179330825806,0.6823808550834656,0.5215163230895996,0.48186999559402466,0.4884897470474243,1.0035290642917971e-06,-0.029149828478693962,-0.0591340996325016,-0.09341134130954742,-0.11930334568023682,-0.010909550823271275,-0.06359897553920746,-0.10401947051286697,-0.12225934118032455,-0.019990693777799606,-0.07533733546733856,-0.10723033547401428,-0.11817488819360733,-0.03565061092376709,-0.08036451786756516,-0.09018383920192719,-0.08569132536649704,-0.05506133660674095,-0.08350453525781631,-0.08406718075275421,-0.07601554691791534
O283 copy 7.jpg,0.5308457612991333,0.6127912402153015,0.6665913462638855,0.6842253804206848,0.6863483190536499,0.5465290546417236,0.5733613967895508,0.6265885829925537,0.6640489101409912,0.5213513374328613,0.5482779145240784,0.6121628880500793,0.6558123826980591,0.5045932531356812,0.5268187522888184,0.5918605923652649,0.6351966857910156,0.49433302879333496,0.5142941474914551,0.5656394362449646,0.6080476641654968,0.8963381052017212,0.8454330563545227,0.7822375297546387,0.7167937159538269,0.65191650390625,0.7098929286003113,0.6218433976173401,0.6090491414070129,0.6231058835983276,0.695319652557373,0.5882595777511597,0.5808991193771362,0.6096402406692505,0.686497688293457,0.5819240808486938,0.5755169987678528,0.6033632159233093,0.6844402551651001,0.5995639562606812,0.58317631483078,0.5981053113937378,4.318166304528859e-07,-0.011405925266444683,-0.014404638670384884,-0.022735193371772766,-0.026558442041277885,0.04861091449856758,0.03154870495200157,0.00849790871143341,-0.002875447738915682,0.044474925845861435,0.023794783279299736,-0.005722241476178169,-0.020170515403151512,0.03399725630879402,0.01677880249917507,-0.002537866123020649,-0.009541193023324013,0.021304404363036156,0.009628864005208015,0.0018631966086104512,0.0005802668165415525
O282 copy 4.jpg,0.5338210463523865,0.6206297874450684,0.6715540289878845,0.6882686018943787,0.6916272044181824,0.5452263951301575,0.5780083537101746,0.6306943297386169,0.667817234992981,0.520045280456543,0.552300214767456,0.6158407926559448,0.6614705920219421,0.5032500624656677,0.5285756587982178,0.5956259369850159,0.640783429145813,0.49350133538246155,0.515503466129303,0.5685639977455139,0.6116895079612732,0.9001508951187134,0.8417389392852783,0.7775054574012756,0.7122418284416199,0.6488729119300842,0.7064472436904907,0.6244757771492004,0.6106408834457397,0.6216273307800293,0.6918425559997559,0.5930191874504089,0.5825833082199097,0.6072127223014832,0.6840633749961853,0.5826590061187744,0.5747179388999939,0.5992713570594788,0.6844004392623901,0.5943375825881958,0.5790205001831055,0.5943771004676819,5.11564678618015e-07,0.005596736446022987,0.012028648518025875,0.009141510352492332,0.008905695751309395,0.08197902143001556,0.07844404876232147,0.05936192721128464,0.0483916699886322,0.07072022557258606,0.06191273778676987,0.031667597591876984,0.014418422244489193,0.053866952657699585,0.04805807024240494,0.028339678421616554,0.01815035007894039,0.03582187369465828,0.0328802689909935,0.028089342638850212,0.026997558772563934
O274 copy 3.jpg,0.5629639029502869,0.6385988593101501,0.6924130320549011,0.7107911705970764,0.7102899551391602,0.564974308013916,0.6043725609779358,0.6565116047859192,0.6914997100830078,0.5402425527572632,0.5777087211608887,0.641088604927063,0.6832252144813538,0.5291305184364319,0.5569437742233276,0.6203136444091797,0.6607208847999573,0.5250548124313354,0.5445311665534973,0.5950348377227783,0.6360490322113037,0.8617043495178223,0.8158777356147766,0.7510094046592712,0.6827150583267212,0.61823970079422,0.6798481941223145,0.5995029807090759,0.5863519906997681,0.5944702625274658,0.6630454063415527,0.565330445766449,0.5557928681373596,0.5784158706665039,0.653782844543457,0.5560846328735352,0.5489255785942078,0.5746759176254272,0.6511882543563843,0.5661175847053528,0.551581621170044,0.5696108341217041,4.3440795138849353e-07,-0.024988535791635513,-0.032597221434116364,-0.04016142338514328,-0.04284151643514633,0.02261827513575554,0.009974945336580276,-0.007966192439198494,-0.01727520488202572,0.028592152521014214,0.012270189821720123,-0.011266062036156654,-0.02334236353635788,0.02950785867869854,0.014005444012582302,-0.002299793530255556,-0.008048676885664463,0.027781251817941666,0.015927866101264954,0.009510261937975883,0.009054995141923428
